id,displayId,entityId,datasetId,available,filesize,productName,productCode,bulkAvailable,downloadSystem,secondaryDownloads.id,secondaryDownloads.displayId,secondaryDownloads.entityId,secondaryDownloads.datasetId,secondaryDownloads.available,secondaryDownloads.filesize,secondaryDownloads.productName,secondaryDownloads.productCode,secondaryDownloads.bulkAvailable,secondaryDownloads.downloadSystem,secondaryDownloads.secondaryDownloads
60fabcf869134f9f,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,542712,C2 ARD Tile Quality Assessment Bundle Download,D777,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_QA_LINEAGE.TIF,LC08_CU_028006_20191024_20210504_02_QA_LINEAGE.TIF,60e86562f75a5b63,True,77414,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf869134f9f,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,542712,C2 ARD Tile Quality Assessment Bundle Download,D777,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_QA_PIXEL.TIF,LC08_CU_028006_20191024_20210504_02_QA_PIXEL.TIF,60e86562f75a5b63,True,368476,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf869134f9f,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,542712,C2 ARD Tile Quality Assessment Bundle Download,D777,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_QA_RADSAT.TIF,LC08_CU_028006_20191024_20210504_02_QA_RADSAT.TIF,60e86562f75a5b63,True,96822,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8fa08feea,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,70631,C2 ARD Tile Metadata Bundle Download,D772,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02.json,LC08_CU_028006_20191024_20210504_02.json,60e86562f75a5b63,True,56878,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8fa08feea,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,70631,C2 ARD Tile Metadata Bundle Download,D772,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02.xml,LC08_CU_028006_20191024_20210504_02.xml,60e86562f75a5b63,True,70631,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8ad51f988,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,285516091,C2 ARD Tile Surface Reflectance Bundle Download,D773,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_SR_B1.TIF,LC08_CU_028006_20191024_20210504_02_SR_B1.TIF,60e86562f75a5b63,True,37017912,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8ad51f988,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,285516091,C2 ARD Tile Surface Reflectance Bundle Download,D773,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_SR_B2.TIF,LC08_CU_028006_20191024_20210504_02_SR_B2.TIF,60e86562f75a5b63,True,37338868,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8ad51f988,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,285516091,C2 ARD Tile Surface Reflectance Bundle Download,D773,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_SR_B3.TIF,LC08_CU_028006_20191024_20210504_02_SR_B3.TIF,60e86562f75a5b63,True,39119772,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8ad51f988,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,285516091,C2 ARD Tile Surface Reflectance Bundle Download,D773,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_SR_B4.TIF,LC08_CU_028006_20191024_20210504_02_SR_B4.TIF,60e86562f75a5b63,True,40158387,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8ad51f988,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,285516091,C2 ARD Tile Surface Reflectance Bundle Download,D773,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_SR_B5.TIF,LC08_CU_028006_20191024_20210504_02_SR_B5.TIF,60e86562f75a5b63,True,44568796,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8ad51f988,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,285516091,C2 ARD Tile Surface Reflectance Bundle Download,D773,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_SR_B6.TIF,LC08_CU_028006_20191024_20210504_02_SR_B6.TIF,60e86562f75a5b63,True,44115500,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8ad51f988,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,285516091,C2 ARD Tile Surface Reflectance Bundle Download,D773,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_SR_B7.TIF,LC08_CU_028006_20191024_20210504_02_SR_B7.TIF,60e86562f75a5b63,True,42374331,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8ad51f988,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,285516091,C2 ARD Tile Surface Reflectance Bundle Download,D773,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_SR_QA_AEROSOL.TIF,LC08_CU_028006_20191024_20210504_02_SR_QA_AEROSOL.TIF,60e86562f75a5b63,True,822525,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,169381039,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_ST_ATRAN.TIF,LC08_CU_028006_20191024_20210504_02_ST_ATRAN.TIF,60e86562f75a5b63,True,16126873,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,169381039,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_ST_B10.TIF,LC08_CU_028006_20191024_20210504_02_ST_B10.TIF,60e86562f75a5b63,True,37006203,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,169381039,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_ST_CDIST.TIF,LC08_CU_028006_20191024_20210504_02_ST_CDIST.TIF,60e86562f75a5b63,True,10768391,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,169381039,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_ST_DRAD.TIF,LC08_CU_028006_20191024_20210504_02_ST_DRAD.TIF,60e86562f75a5b63,True,9316815,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,169381039,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_ST_EMIS.TIF,LC08_CU_028006_20191024_20210504_02_ST_EMIS.TIF,60e86562f75a5b63,True,23911871,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,169381039,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_ST_EMSD.TIF,LC08_CU_028006_20191024_20210504_02_ST_EMSD.TIF,60e86562f75a5b63,True,13091662,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,169381039,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_ST_QA.TIF,LC08_CU_028006_20191024_20210504_02_ST_QA.TIF,60e86562f75a5b63,True,12893065,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,169381039,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_ST_TRAD.TIF,LC08_CU_028006_20191024_20210504_02_ST_TRAD.TIF,60e86562f75a5b63,True,32133408,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,169381039,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_ST_URAD.TIF,LC08_CU_028006_20191024_20210504_02_ST_URAD.TIF,60e86562f75a5b63,True,14074566,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf84c29c2a0,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,307208533,C2 ARD Tile Top of Atmosphere Reflectance Bundle Download,D775,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_SAA.TIF,LC08_CU_028006_20191024_20210504_02_SAA.TIF,60e86562f75a5b63,True,947423,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf84c29c2a0,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,307208533,C2 ARD Tile Top of Atmosphere Reflectance Bundle Download,D775,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_SZA.TIF,LC08_CU_028006_20191024_20210504_02_SZA.TIF,60e86562f75a5b63,True,885445,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf84c29c2a0,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,307208533,C2 ARD Tile Top of Atmosphere Reflectance Bundle Download,D775,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_TOA_B1.TIF,LC08_CU_028006_20191024_20210504_02_TOA_B1.TIF,60e86562f75a5b63,True,34829955,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf84c29c2a0,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,307208533,C2 ARD Tile Top of Atmosphere Reflectance Bundle Download,D775,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_TOA_B2.TIF,LC08_CU_028006_20191024_20210504_02_TOA_B2.TIF,60e86562f75a5b63,True,35893966,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf84c29c2a0,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,307208533,C2 ARD Tile Top of Atmosphere Reflectance Bundle Download,D775,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_TOA_B3.TIF,LC08_CU_028006_20191024_20210504_02_TOA_B3.TIF,60e86562f75a5b63,True,38169953,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf84c29c2a0,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,307208533,C2 ARD Tile Top of Atmosphere Reflectance Bundle Download,D775,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_TOA_B4.TIF,LC08_CU_028006_20191024_20210504_02_TOA_B4.TIF,60e86562f75a5b63,True,39505532,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf84c29c2a0,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,307208533,C2 ARD Tile Top of Atmosphere Reflectance Bundle Download,D775,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_TOA_B5.TIF,LC08_CU_028006_20191024_20210504_02_TOA_B5.TIF,60e86562f75a5b63,True,44449217,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf84c29c2a0,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,307208533,C2 ARD Tile Top of Atmosphere Reflectance Bundle Download,D775,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_TOA_B6.TIF,LC08_CU_028006_20191024_20210504_02_TOA_B6.TIF,60e86562f75a5b63,True,43941744,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf84c29c2a0,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,307208533,C2 ARD Tile Top of Atmosphere Reflectance Bundle Download,D775,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_TOA_B7.TIF,LC08_CU_028006_20191024_20210504_02_TOA_B7.TIF,60e86562f75a5b63,True,42056111,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf84c29c2a0,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,307208533,C2 ARD Tile Top of Atmosphere Reflectance Bundle Download,D775,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_TOA_B9.TIF,LC08_CU_028006_20191024_20210504_02_TOA_B9.TIF,60e86562f75a5b63,True,21514408,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf84c29c2a0,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,307208533,C2 ARD Tile Top of Atmosphere Reflectance Bundle Download,D775,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_VAA.TIF,LC08_CU_028006_20191024_20210504_02_VAA.TIF,60e86562f75a5b63,True,4268401,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf84c29c2a0,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,307208533,C2 ARD Tile Top of Atmosphere Reflectance Bundle Download,D775,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_VZA.TIF,LC08_CU_028006_20191024_20210504_02_VZA.TIF,60e86562f75a5b63,True,746378,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf89044c7b5,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,71714379,C2 ARD Tile Brightness Temperature Bundle Download,D776,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_BT_B10.TIF,LC08_CU_028006_20191024_20210504_02_BT_B10.TIF,60e86562f75a5b63,True,35964036,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf89044c7b5,LC08_CU_028006_20191024_20210504_02,LC08_CU_028006_20191024_20210504_02,60e70a51afdadbb1,True,71714379,C2 ARD Tile Brightness Temperature Bundle Download,D776,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028006_20191024_20210504_02_BT_B11.TIF,LC08_CU_028006_20191024_20210504_02_BT_B11.TIF,60e86562f75a5b63,True,35750343,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf869134f9f,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,481143,C2 ARD Tile Quality Assessment Bundle Download,D777,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_QA_LINEAGE.TIF,LC08_CU_028007_20180708_20210503_02_QA_LINEAGE.TIF,60e86562f75a5b63,True,72358,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf869134f9f,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,481143,C2 ARD Tile Quality Assessment Bundle Download,D777,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_QA_PIXEL.TIF,LC08_CU_028007_20180708_20210503_02_QA_PIXEL.TIF,60e86562f75a5b63,True,311184,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf869134f9f,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,481143,C2 ARD Tile Quality Assessment Bundle Download,D777,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_QA_RADSAT.TIF,LC08_CU_028007_20180708_20210503_02_QA_RADSAT.TIF,60e86562f75a5b63,True,97601,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8fa08feea,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,70629,C2 ARD Tile Metadata Bundle Download,D772,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02.json,LC08_CU_028007_20180708_20210503_02.json,60e86562f75a5b63,True,56876,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8fa08feea,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,70629,C2 ARD Tile Metadata Bundle Download,D772,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02.xml,LC08_CU_028007_20180708_20210503_02.xml,60e86562f75a5b63,True,70629,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8ad51f988,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,248720933,C2 ARD Tile Surface Reflectance Bundle Download,D773,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_SR_B1.TIF,LC08_CU_028007_20180708_20210503_02_SR_B1.TIF,60e86562f75a5b63,True,32050116,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8ad51f988,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,248720933,C2 ARD Tile Surface Reflectance Bundle Download,D773,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_SR_B2.TIF,LC08_CU_028007_20180708_20210503_02_SR_B2.TIF,60e86562f75a5b63,True,32369524,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8ad51f988,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,248720933,C2 ARD Tile Surface Reflectance Bundle Download,D773,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_SR_B3.TIF,LC08_CU_028007_20180708_20210503_02_SR_B3.TIF,60e86562f75a5b63,True,34709353,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8ad51f988,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,248720933,C2 ARD Tile Surface Reflectance Bundle Download,D773,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_SR_B4.TIF,LC08_CU_028007_20180708_20210503_02_SR_B4.TIF,60e86562f75a5b63,True,34250496,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8ad51f988,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,248720933,C2 ARD Tile Surface Reflectance Bundle Download,D773,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_SR_B5.TIF,LC08_CU_028007_20180708_20210503_02_SR_B5.TIF,60e86562f75a5b63,True,39976336,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8ad51f988,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,248720933,C2 ARD Tile Surface Reflectance Bundle Download,D773,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_SR_B6.TIF,LC08_CU_028007_20180708_20210503_02_SR_B6.TIF,60e86562f75a5b63,True,37950250,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8ad51f988,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,248720933,C2 ARD Tile Surface Reflectance Bundle Download,D773,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_SR_B7.TIF,LC08_CU_028007_20180708_20210503_02_SR_B7.TIF,60e86562f75a5b63,True,36567365,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf8ad51f988,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,248720933,C2 ARD Tile Surface Reflectance Bundle Download,D773,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_SR_QA_AEROSOL.TIF,LC08_CU_028007_20180708_20210503_02_SR_QA_AEROSOL.TIF,60e86562f75a5b63,True,847493,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,152603702,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_ST_ATRAN.TIF,LC08_CU_028007_20180708_20210503_02_ST_ATRAN.TIF,60e86562f75a5b63,True,12640567,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,152603702,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_ST_B10.TIF,LC08_CU_028007_20180708_20210503_02_ST_B10.TIF,60e86562f75a5b63,True,34967813,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,152603702,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_ST_CDIST.TIF,LC08_CU_028007_20180708_20210503_02_ST_CDIST.TIF,60e86562f75a5b63,True,10103403,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,152603702,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_ST_DRAD.TIF,LC08_CU_028007_20180708_20210503_02_ST_DRAD.TIF,60e86562f75a5b63,True,8100679,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,152603702,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_ST_EMIS.TIF,LC08_CU_028007_20180708_20210503_02_ST_EMIS.TIF,60e86562f75a5b63,True,18800810,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,152603702,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_ST_EMSD.TIF,LC08_CU_028007_20180708_20210503_02_ST_EMSD.TIF,60e86562f75a5b63,True,11612356,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,152603702,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_ST_QA.TIF,LC08_CU_028007_20180708_20210503_02_ST_QA.TIF,60e86562f75a5b63,True,13253845,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,152603702,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_ST_TRAD.TIF,LC08_CU_028007_20180708_20210503_02_ST_TRAD.TIF,60e86562f75a5b63,True,30935627,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf85ead15b5,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,152603702,C2 ARD Tile Surface Temperature Bundle Download,D774,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_ST_URAD.TIF,LC08_CU_028007_20180708_20210503_02_ST_URAD.TIF,60e86562f75a5b63,True,12130417,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf84c29c2a0,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,269540118,C2 ARD Tile Top of Atmosphere Reflectance Bundle Download,D775,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_SAA.TIF,LC08_CU_028007_20180708_20210503_02_SAA.TIF,60e86562f75a5b63,True,964111,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
60fabcf84c29c2a0,LC08_CU_028007_20180708_20210503_02,LC08_CU_028007_20180708_20210503_02,60e70a51afdadbb1,True,269540118,C2 ARD Tile Top of Atmosphere Reflectance Bundle Download,D775,True,ls_zip,60ec52a37b75fe0f,LC08_CU_028007_20180708_20210503_02_SZA.TIF,LC08_CU_028007_20180708_20210503_02_SZA.TIF,60e86562f75a5b63,True,712216,C2 ARD Tile Band Download,D771,True,ls_ard_s3,[]
